Timestamp,ID
1630408545703,nothing
1630408545851,nothing
1630408545998,nothing
1630408546154,nothing
1630408546329,nothing
1630408546476,nothing
1630408546650,nothing
1630408546818,nothing
1630408547048,nothing
1630408547214,nothing
1630408547407,grasping
1630408547635,grasping
1630408547867,grasping
1630408548085,grasping
1630408548285,grasping
1630408548437,grasping
1630408548586,grasping
1630408548743,grasping
1630408548925,grasping
1630408549072,grasping
1630408549217,grasping
1630408549386,grasping
1630408549584,grasping
1630408549737,grasping
1630408549892,grasping
1630408550050,grasping
1630408550204,grasping
1630408550358,grasping
1630408550512,grasping
1630408550666,grasping
1630408550820,grasping
1630408550981,grasping
1630408551126,grasping
1630408551276,grasping
1630408551426,grasping
1630408551579,grasping
1630408551726,grasping
1630408551876,grasping
1630408552033,grasping
1630408552184,grasping
1630408552335,grasping
1630408552495,grasping
1630408552661,grasping
1630408552812,grasping
1630408552966,grasping
1630408553118,grasping
1630408553267,grasping
1630408553421,grasping
1630408553579,grasping
1630408553731,lifting
1630408553886,lifting
1630408554043,lifting
1630408554196,lifting
1630408554352,lifting
1630408554512,lifting
1630408554663,lifting
1630408554819,lifting
1630408554976,lifting
1630408555129,lifting
1630408555286,lifting
1630408555444,lifting
1630408555615,lifting
1630408555803,lifting
1630408556025,lifting
1630408556249,lifting
1630408556476,lifting
1630408556697,lifting
1630408556919,lifting
1630408557141,lifting
1630408557360,lifting
1630408557582,lifting
1630408557748,lifting
1630408557898,lifting
1630408558057,lifting
1630408558255,lifting
1630408558405,lifting
1630408558559,lifting
1630408558716,lifting
1630408558870,lifting
1630408559054,lifting
1630408559211,lifting
1630408559365,lifting
1630408559517,lifting
1630408559713,lifting
1630408559866,lifting
1630408560018,lifting
1630408560188,lifting
1630408560339,lifting
1630408560524,lifting
1630408560676,lifting
1630408560823,lifting
1630408560976,lifting
1630408561119,lifting
1630408561269,lifting
1630408561414,lifting
1630408561566,lifting
1630408561713,lifting
1630408561857,lifting
1630408562011,lifting
1630408562157,lifting
1630408562309,lifting
1630408562456,lifting
1630408562598,lifting
1630408562743,lifting
1630408562897,lifting
1630408563043,lifting
1630408563188,lifting
1630408563342,lifting
1630408563491,lifting
1630408563656,lifting
1630408563804,lifting
1630408563975,lifting
1630408564158,lifting
1630408564313,lifting
1630408564469,lifting
1630408564614,lifting
1630408564769,lifting
1630408564914,lifting
1630408565065,lifting
1630408565221,lifting
1630408565372,releasing
1630408565528,releasing
1630408565708,nothing
1630408565863,nothing
1630408566011,nothing
1630408566189,nothing
1630408566351,nothing
1630408566504,nothing
1630408566654,nothing
1630408566804,nothing
1630408566952,nothing
1630408567107,nothing
1630408567257,nothing
1630408567428,nothing
1630408567575,nothing
1630408567719,nothing
1630408567868,nothing
1630408568014,nothing
1630408568164,nothing
1630408568308,nothing
1630408568452,nothing
1630408568603,nothing
1630408568790,nothing
1630408568951,nothing
1630408569116,nothing
1630408569287,nothing
1630408569437,nothing
1630408569583,nothing
1630408569741,nothing
1630408569894,nothing
1630408570045,nothing
1630408570192,nothing
1630408570342,nothing
1630408570493,nothing
1630408570642,nothing
1630408570808,nothing
1630408570957,nothing
1630408571104,nothing
1630408571254,nothing
1630408571403,nothing
1630408571553,nothing
1630408571708,nothing
1630408571855,nothing
1630408572002,nothing
1630408572151,nothing
1630408572319,nothing
1630408572471,nothing
1630408572622,nothing
1630408572769,nothing
1630408572935,nothing
1630408573083,nothing
1630408573237,nothing
1630408632918,nothing
1630408633064,nothing
1630408633213,nothing
1630408633359,nothing
1630408633502,nothing
1630408633646,nothing
1630408633815,nothing
1630408633967,nothing
1630408634127,nothing
1630408634295,nothing
1630408634446,nothing
1630408634593,nothing
1630408634742,nothing
1630408634891,nothing
1630408635037,nothing
1630408635187,nothing
1630408635342,nothing
1630408635496,nothing
1630408635650,nothing
1630408635799,nothing
1630408635954,nothing
1630408636105,nothing
1630408636258,reaching
1630408636410,reaching
1630408636565,reaching
1630408636722,reaching
1630408636875,reaching
1630408637024,reaching
1630408637178,reaching
1630408637329,reaching
1630408637479,reaching
1630408637635,reaching
1630408637785,reaching
1630408637940,reaching
1630408638088,reaching
1630408638240,reaching
1630408638404,reaching
1630408638554,reaching
1630408638707,reaching
1630408638861,reaching
1630408639012,reaching
1630408639165,reaching
1630408639328,reaching
1630408639479,reaching
1630408639634,reaching
1630408639789,reaching
1630408639954,reaching
1630408640121,reaching
1630408640274,reaching
1630408640433,reaching
1630408640591,reaching
1630408640747,reaching
1630408640901,reaching
1630408641053,reaching
1630408641209,reaching
1630408641360,reaching
1630408641516,reaching
1630408641664,reaching
1630408641813,reaching
1630408641966,reaching
1630408642122,reaching
1630408642275,reaching
1630408642428,reaching
1630408642607,reaching
1630408642752,reaching
1630408642902,reaching
1630408643056,reaching
1630408643207,grasping
1630408643371,grasping
1630408643529,grasping
1630408643681,grasping
1630408643863,grasping
1630408644033,grasping
1630408644182,grasping
1630408644327,grasping
1630408644474,grasping
1630408644620,grasping
1630408644796,grasping
1630408644942,grasping
1630408645088,grasping
1630408645242,grasping
1630408645387,grasping
1630408645533,grasping
1630408645678,grasping
1630408645828,grasping
1630408645978,grasping
1630408646130,grasping
1630408646280,lifting
1630408646435,lifting
1630408646590,lifting
1630408646745,lifting
1630408646900,lifting
1630408647058,lifting
1630408647214,lifting
1630408647367,lifting
1630408647522,lifting
1630408647681,lifting
1630408647843,lifting
1630408647995,lifting
1630408648150,lifting
1630408648307,lifting
1630408648489,lifting
1630408648641,lifting
1630408648798,lifting
1630408648961,lifting
1630408649112,lifting
1630408649264,lifting
1630408649423,lifting
1630408649580,lifting
1630408649734,lifting
1630408649898,releasing
1630408650055,releasing
1630408650206,nothing
1630408650359,nothing
1630408650513,nothing
1630408650664,nothing
1630408650814,nothing
1630408650970,reaching
1630408651125,reaching
1630408651277,reaching
1630408651435,reaching
1630408651593,reaching
1630408651748,reaching
1630408651917,reaching
1630408652071,reaching
1630408652226,reaching
1630408652384,reaching
1630408652539,reaching
1630408652691,reaching
1630408652845,reaching
1630408652996,reaching
1630408653145,reaching
1630408653291,reaching
1630408653441,reaching
1630408653594,reaching
1630408653747,reaching
1630408653897,grasping
1630408654049,grasping
1630408654204,grasping
1630408654361,grasping
1630408654524,grasping
1630408654678,grasping
1630408654830,grasping
1630408654984,grasping
1630408655138,grasping
1630408655292,grasping
1630408655448,grasping
1630408655606,grasping
1630408655758,grasping
1630408655908,grasping
1630408656115,grasping
1630408656337,grasping
1630408656567,grasping
1630408656791,lifting
1630408656993,lifting
1630408657146,lifting
1630408657307,lifting
1630408657462,lifting
1630408657624,lifting
1630408657814,lifting
1630408657975,lifting
1630408658134,lifting
1630408658293,lifting
1630408658456,lifting
1630408658603,lifting
1630408658754,lifting
1630408658920,lifting
1630408659070,lifting
1630408659228,lifting
1630408659429,lifting
1630408659657,lifting
1630408659815,lifting
1630408659977,lifting
1630408660130,transporting
1630408660283,transporting
1630408660433,transporting
1630408660587,transporting
1630408660740,transporting
1630408660890,transporting
1630408661044,transporting
1630408661240,transporting
1630408661429,transporting
1630408661578,transporting
1630408661799,transporting
1630408661959,transporting
1630408662112,transporting
1630408662267,transporting
1630408662430,transporting
1630408662594,transporting
1630408662746,holding
1630408662902,holding
1630408663060,holding
1630408663216,holding
1630408663380,holding
1630408663535,holding
1630408663691,holding
1630408663854,holding
1630408664006,holding
1630408664157,holding
1630408664311,holding
1630408664461,holding
1630408664613,holding
1630408664768,holding
1630408664920,holding
1630408665076,holding
1630408665232,holding
1630408665388,holding
1630408665540,holding
1630408665691,holding
1630408665859,holding
1630408666013,holding
1630408666195,holding
1630408666350,holding
1630408666504,holding
1630408666661,holding
1630408666820,holding
1630408666969,holding
1630408733839,nothing
1630408734001,nothing
1630408734151,nothing
1630408734293,nothing
1630408734436,nothing
1630408734581,nothing
1630408734748,nothing
1630408734897,nothing
1630408735045,nothing
1630408735192,nothing
1630408735364,nothing
1630408735563,nothing
1630408735738,grasping
1630408735899,grasping
1630408736057,grasping
1630408736212,grasping
1630408736370,grasping
1630408736522,grasping
1630408736686,grasping
1630408736838,grasping
1630408736995,grasping
1630408737153,grasping
1630408737302,grasping
1630408737449,grasping
1630408737597,grasping
1630408737749,grasping
1630408737901,grasping
1630408738049,grasping
1630408738202,grasping
1630408738360,grasping
1630408738511,grasping
1630408738660,grasping
1630408738815,grasping
1630408738972,grasping
1630408739133,grasping
1630408739288,grasping
1630408739451,grasping
1630408739611,grasping
1630408739765,grasping
1630408739914,grasping
1630408740079,grasping
1630408740233,grasping
1630408740387,grasping
1630408740544,grasping
1630408740695,grasping
1630408740854,grasping
1630408741004,releasing
1630408741153,releasing
1630408741304,reaching
1630408741453,reaching
1630408741598,reaching
1630408741744,reaching
1630408741901,reaching
1630408742062,reaching
1630408742213,reaching
1630408742367,reaching
1630408742523,reaching
1630408742676,reaching
1630408742826,reaching
1630408742977,reaching
1630408743127,reaching
1630408743277,reaching
1630408743427,reaching
1630408743575,reaching
1630408743727,reaching
1630408743875,reaching
1630408744029,reaching
1630408744191,reaching
1630408744394,reaching
1630408744588,reaching
1630408744755,reaching
1630408744901,reaching
1630408745074,reaching
1630408745226,reaching
1630408745374,reaching
1630408745520,grasping
1630408745670,grasping
1630408745856,grasping
1630408746021,grasping
1630408746212,grasping
1630408746371,grasping
1630408746521,grasping
1630408746681,grasping
1630408746859,grasping
1630408747023,grasping
1630408747204,grasping
1630408747376,grasping
1630408747534,grasping
1630408747697,grasping
1630408747855,grasping
1630408748008,grasping
1630408748167,grasping
1630408748326,grasping
1630408748480,grasping
1630408748632,lifting
1630408748778,lifting
1630408748930,lifting
1630408749082,lifting
1630408749236,lifting
1630408749384,lifting
1630408749535,lifting
1630408749686,lifting
1630408749836,lifting
1630408749989,lifting
1630408750140,lifting
1630408750294,lifting
1630408750444,lifting
1630408750593,lifting
1630408750740,lifting
1630408750890,lifting
1630408751039,lifting
1630408751198,lifting
1630408751363,lifting
1630408751511,lifting
1630408751660,lifting
1630408751806,lifting
1630408751956,lifting
1630408752179,lifting
1630408752330,lifting
1630408752554,lifting
1630408752717,lifting
1630408752874,lifting
1630408753027,lifting
1630408753178,lifting
1630408753333,lifting
1630408753487,lifting
1630408753635,lifting
1630408753782,lifting
1630408753929,lifting
1630408754077,lifting
1630408754235,lifting
1630408754382,lifting
1630408754534,lifting
1630408754689,lifting
1630408754837,lifting
1630408754988,lifting
1630408755139,lifting
1630408755329,lifting
1630408755559,lifting
1630408755785,lifting
1630408756007,lifting
1630408756171,lifting
1630408756364,lifting
1630408756567,lifting
1630408756732,lifting
1630408756932,lifting
1630408757108,lifting
1630408757257,lifting
1630408757401,lifting
1630408757558,lifting
1630408757712,releasing
1630408757865,releasing
1630408758024,releasing
1630408758173,releasing
1630408758328,nothing
1630408758485,nothing
1630408758634,nothing
1630408758785,nothing
1630408758945,nothing
1630408759095,nothing
1630408759264,nothing
1630408759423,nothing
1630408759570,nothing
1630408759733,nothing
1630408759890,nothing
1630408760050,nothing
1630408760204,nothing
1630408760356,nothing
1630408760502,nothing
1630408760649,nothing
1630408760802,nothing
1630408760954,nothing
1630408761118,nothing
1630408761271,nothing
1630408761424,nothing
1630408761572,nothing
1630408830817,nothing
1630408830961,nothing
1630408831106,nothing
1630408831256,nothing
1630408831402,nothing
1630408831556,nothing
1630408831752,nothing
1630408831904,nothing
1630408832049,nothing
1630408832197,nothing
1630408832345,nothing
1630408832509,nothing
1630408832659,nothing
1630408832822,nothing
1630408832981,nothing
1630408833140,nothing
1630408833288,nothing
1630408833436,nothing
1630408833586,nothing
1630408833739,nothing
1630408833909,nothing
1630408834066,nothing
1630408834233,nothing
1630408834439,nothing
1630408834649,nothing
1630408834812,nothing
1630408834959,nothing
1630408835124,nothing
1630408835275,nothing
1630408835419,nothing
1630408835565,nothing
1630408835713,nothing
1630408835875,nothing
1630408836021,nothing
1630408836164,nothing
1630408836312,nothing
1630408836461,nothing
1630408836627,nothing
1630408836849,nothing
1630408837070,reaching
1630408837216,reaching
1630408837370,reaching
1630408837529,reaching
1630408837696,reaching
1630408837843,reaching
1630408838009,reaching
1630408838163,reaching
1630408838314,reaching
1630408838473,reaching
1630408838643,reaching
1630408838793,reaching
1630408838945,reaching
1630408839100,reaching
1630408839256,reaching
1630408839414,reaching
1630408839565,reaching
1630408839716,reaching
1630408839870,reaching
1630408840020,reaching
1630408840213,reaching
1630408840366,reaching
1630408840566,reaching
1630408840793,reaching
1630408841011,reaching
1630408841212,reaching
1630408841429,reaching
1630408841577,reaching
1630408841765,reaching
1630408841922,reaching
1630408842068,reaching
1630408842210,reaching
1630408842355,reaching
1630408842507,reaching
1630408842659,reaching
1630408842817,reaching
1630408842970,reaching
1630408843131,reaching
1630408843282,reaching
1630408843432,reaching
1630408843592,reaching
1630408843743,reaching
1630408843917,reaching
1630408844079,reaching
1630408844235,reaching
1630408844390,reaching
1630408844543,reaching
1630408844696,reaching
1630408844844,reaching
1630408844997,reaching
1630408845151,reaching
1630408845309,reaching
1630408845471,reaching
1630408845624,reaching
1630408845793,reaching
1630408845957,reaching
1630408846109,reaching
1630408846260,reaching
1630408846414,reaching
1630408846571,reaching
1630408846729,reaching
1630408846877,reaching
1630408847030,reaching
1630408847184,reaching
1630408847351,reaching
1630408847507,reaching
1630408847671,reaching
1630408847822,reaching
1630408847977,reaching
1630408848136,reaching
1630408848290,reaching
1630408848448,reaching
1630408848604,reaching
1630408848756,reaching
1630408848908,reaching
1630408849063,reaching
1630408849211,grasping
1630408849360,grasping
1630408849508,grasping
1630408849664,grasping
1630408849863,grasping
1630408850091,grasping
1630408850306,grasping
1630408850457,grasping
1630408850662,grasping
1630408850855,grasping
1630408851004,grasping
1630408851150,grasping
1630408851297,grasping
1630408851445,grasping
1630408851597,grasping
1630408851748,grasping
1630408851915,grasping
1630408852074,grasping
1630408852225,grasping
1630408852378,grasping
1630408852533,grasping
1630408852682,grasping
1630408852829,grasping
1630408852976,grasping
1630408853123,grasping
1630408853269,grasping
1630408853420,grasping
1630408853565,grasping
1630408853710,grasping
1630408853861,grasping
1630408854015,grasping
1630408854166,grasping
1630408854316,grasping
1630408854472,grasping
1630408854623,grasping
1630408854774,grasping
1630408854944,grasping
1630408855102,grasping
1630408855263,grasping
1630408855406,grasping
1630408855551,grasping
1630408855698,grasping
1630408855850,grasping
1630408856003,grasping
1630408856152,grasping
1630408856302,lifting
1630408856452,lifting
1630408856605,lifting
1630408856754,lifting
1630408856905,lifting
1630408857058,releasing
1630408857215,releasing
1630408857386,releasing
1630408857534,nothing
1630408857681,nothing
1630408857829,nothing
1630408858005,nothing
1630408858151,nothing
1630408858301,nothing
1630408858452,nothing
1630408858607,nothing
1630408858757,nothing
1630408858908,reaching
1630408859071,reaching
1630408859224,reaching
1630408859402,reaching
1630408859556,reaching
1630408859716,reaching
1630408859878,reaching
1630408860040,reaching
1630408860208,reaching
1630408860370,reaching
1630408860555,reaching
1630408860730,reaching
1630408860895,reaching
1630408861062,reaching
1630408861213,reaching
1630408861365,reaching
1630408861516,reaching
1630408861723,reaching
1630408861918,reaching
1630408862099,reaching
1630408862275,reaching
1630408862421,reaching
1630408862579,reaching
