Timestamp,ID
1629448209593,nothing
1629448209737,nothing
1629448209899,nothing
1629448210056,nothing
1629448210201,nothing
1629448210340,nothing
1629448210485,nothing
1629448210627,nothing
1629448210781,nothing
1629448210958,nothing
1629448211114,nothing
1629448211261,nothing
1629448211428,nothing
1629448211618,nothing
1629448211761,nothing
1629448211905,nothing
1629448212058,nothing
1629448212211,nothing
1629448212372,nothing
1629448212520,reaching
1629448212685,reaching
1629448212865,reaching
1629448213056,reaching
1629448213200,reaching
1629448213350,reaching
1629448213506,reaching
1629448213653,reaching
1629448213832,reaching
1629448213987,reaching
1629448214144,reaching
1629448214295,reaching
1629448214440,reaching
1629448214590,reaching
1629448214757,reaching
1629448214936,reaching
1629448215077,reaching
1629448215227,reaching
1629448215371,reaching
1629448215516,reaching
1629448215667,reaching
1629448215823,reaching
1629448216000,reaching
1629448216149,reaching
1629448216293,reaching
1629448216437,reaching
1629448216593,reaching
1629448216742,reaching
1629448216940,reaching
1629448217096,reaching
1629448217248,reaching
1629448217400,reaching
1629448217552,reaching
1629448217697,reaching
1629448217844,reaching
1629448217991,reaching
1629448218144,reaching
1629448218300,reaching
1629448218447,reaching
1629448218617,reaching
1629448218808,reaching
1629448218953,reaching
1629448219103,reaching
1629448219247,reaching
1629448219398,reaching
1629448219543,reaching
1629448219684,reaching
1629448219833,reaching
1629448219976,reaching
1629448220119,reaching
1629448220265,reaching
1629448220416,reaching
1629448220558,reaching
1629448220708,reaching
1629448220861,reaching
1629448221009,reaching
1629448221156,reaching
1629448221302,reaching
1629448221450,reaching
1629448221600,reaching
1629448221767,reaching
1629448221968,reaching
1629448222190,reaching
1629448222412,reaching
1629448222646,reaching
1629448222871,reaching
1629448223039,reaching
1629448223187,reaching
1629448223337,reaching
1629448223481,reaching
1629448223621,reaching
1629448223760,reaching
1629448223902,reaching
1629448224042,reaching
1629448224183,reaching
1629448224326,reaching
1629448224471,reaching
1629448224617,reaching
1629448224762,reaching
1629448224906,reaching
1629448225050,reaching
1629448225198,reaching
1629448225347,reaching
1629448225492,reaching
1629448225643,reaching
1629448225788,grasping
1629448225935,grasping
1629448226076,grasping
1629448226218,grasping
1629448226359,grasping
1629448226505,grasping
1629448226648,grasping
1629448226789,grasping
1629448226932,grasping
1629448227081,grasping
1629448227222,grasping
1629448227361,grasping
1629448227501,grasping
1629448227645,grasping
1629448227789,grasping
1629448227950,grasping
1629448228092,grasping
1629448228244,grasping
1629448228391,grasping
1629448228533,lifting
1629448228679,lifting
1629448228825,lifting
1629448228965,lifting
1629448229106,transporting
1629448229252,transporting
1629448229394,transporting
1629448229537,transporting
1629448229680,transporting
1629448229822,transporting
1629448229961,transporting
1629448230105,transporting
1629448230249,transporting
1629448230399,transporting
1629448230556,transporting
1629448230701,transporting
1629448230844,transporting
1629448230988,transporting
1629448231140,transporting
1629448231286,transporting
1629448231427,transporting
1629448231569,transporting
1629448231714,transporting
1629448231858,transporting
1629448232006,transporting
1629448232147,transporting
1629448232290,transporting
1629448232431,transporting
1629448232577,transporting
1629448232735,transporting
1629448232885,transporting
1629448233030,transporting
1629448233177,transporting
1629448233324,transporting
1629448233475,transporting
1629448233625,transporting
1629448233769,transporting
1629448233913,transporting
1629448234061,transporting
1629448234211,transporting
1629448234351,transporting
1629448234492,transporting
1629448234632,transporting
1629448234775,transporting
1629448234929,transporting
1629448235133,holding
1629448235281,holding
1629448235424,holding
1629448235571,holding
1629448235712,holding
1629448235856,placing
1629448236004,placing
1629448236151,placing
1629448236333,placing
1629448236509,placing
1629448236654,placing
1629448236809,placing
1629448236976,placing
1629448237123,placing
1629448237336,placing
1629448237535,placing
1629448237680,placing
1629448237836,placing
1629448237986,placing
1629448238142,placing
1629448238326,placing
1629448238534,placing
