Timestamp,ID
1630933465554,nothing
1630933465655,nothing
1630933465754,nothing
1630933465854,nothing
1630933465958,nothing
1630933466062,nothing
1630933466168,nothing
1630933466272,nothing
1630933466375,nothing
1630933466478,nothing
1630933466582,nothing
1630933466686,nothing
1630933466788,nothing
1630933466888,reaching
1630933466989,reaching
1630933467091,reaching
1630933467193,reaching
1630933467297,reaching
1630933467396,reaching
1630933467496,reaching
1630933467595,reaching
1630933467696,reaching
1630933467798,reaching
1630933467898,reaching
1630933467998,grasping
1630933468098,grasping
1630933468199,lifting
1630933468301,lifting
1630933468402,lifting
1630933468508,lifting
1630933468611,lifting
1630933468714,lifting
1630933468818,lifting
1630933468921,lifting
1630933469024,holding
1630933469124,holding
1630933469227,holding
1630933469327,holding
1630933469429,holding
1630933469528,holding
1630933469632,holding
1630933469733,holding
1630934225626,nothing
1630934225728,nothing
1630934225828,nothing
1630934225932,nothing
1630934226037,nothing
1630934226142,nothing
1630934226248,reaching
1630934226351,reaching
1630934226456,reaching
1630934226563,reaching
1630934226669,reaching
1630934226775,reaching
1630934226885,reaching
1630934226991,grasping
1630934227091,grasping
1630934227197,grasping
1630934227298,lifting
1630934227404,lifting
1630934227508,lifting
1630934227610,lifting
1630934227716,lifting
1630934227824,lifting
1630934227923,lifting
1630934228030,holding
1630934228136,holding
1630934228242,holding
1630934228346,holding
1630934228451,holding
1630934228560,holding
1630934228668,holding
1630934228776,holding
1630934228887,holding
1630934257668,nothing
1630934257774,nothing
1630934257877,nothing
1630934257982,nothing
1630934258084,nothing
1630934258188,nothing
1630934258293,nothing
1630934258394,nothing
1630934258501,nothing
1630934258601,nothing
1630934258704,nothing
1630934258807,nothing
1630934258911,reaching
1630934259011,reaching
1630934259113,reaching
1630934259216,reaching
1630934259319,reaching
1630934259419,reaching
1630934259520,reaching
1630934259622,reaching
1630934259725,grasping
1630934259828,grasping
1630934259928,grasping
1630934260033,grasping
1630934260138,grasping
1630934260238,grasping
1630934260340,lifting
1630934260446,lifting
1630934260549,lifting
1630934260653,lifting
1630934260756,lifting
1630934260864,lifting
1630934260968,holding
1630934261070,holding
1630934261172,holding
1630934261276,holding
1630934261381,holding
1630934261482,holding
1630934261585,holding
1630934261686,holding
1630934261787,holding
1630934291437,nothing
1630934291539,nothing
1630934291639,nothing
1630934291741,reaching
1630934291843,reaching
1630934291948,reaching
1630934292054,reaching
1630934292159,reaching
1630934292264,reaching
1630934292369,reaching
1630934292472,grasping
1630934292575,grasping
1630934292679,lifting
1630934292782,lifting
1630934292888,lifting
1630934292990,lifting
1630934293093,lifting
1630934293202,holding
1630934293305,holding
1630934293409,holding
1630934293510,holding
1630934293616,holding
1630934293719,holding
1630934293819,holding
1630934293922,holding
1630934294024,holding
1630934294133,holding
1630934331389,reaching
1630934331490,grasping
1630934331592,grasping
1630934331704,grasping
1630934331807,lifting
1630934331911,lifting
1630934332015,lifting
1630934332117,lifting
1630934332223,lifting
1630934332323,lifting
1630934332430,holding
1630934332535,holding
1630934332642,holding
1630934332750,holding
1630934332852,holding
1630934332958,holding
1630934333063,holding
1630934333165,holding
1630934363565,nothing
1630934363669,reaching
1630934363771,reaching
1630934363874,reaching
1630934363976,reaching
1630934364088,reaching
1630934364190,grasping
1630934364295,grasping
1630934364398,grasping
1630934364504,lifting
1630934364607,lifting
1630934364713,lifting
1630934364819,lifting
1630934364925,lifting
1630934365031,holding
1630934365133,holding
1630934365238,holding
1630934365340,holding
1630934365443,holding
1630934365546,holding
1630934365648,holding
1630934365751,holding
1630934365853,holding
1630934396411,nothing
1630934396521,nothing
1630934396621,nothing
1630934396722,nothing
1630934396828,nothing
1630934396928,nothing
1630934397037,nothing
1630934397138,nothing
1630934397253,nothing
1630934397353,nothing
1630934397456,nothing
1630934397560,nothing
1630934397662,nothing
1630934397769,nothing
1630934397872,nothing
1630934397980,nothing
1630934398083,nothing
1630934398194,nothing
1630934398307,nothing
1630934398418,reaching
1630934398530,reaching
1630934398638,reaching
1630934398743,reaching
1630934398850,reaching
1630934398954,reaching
1630934399061,reaching
1630934399167,grasping
1630934399268,grasping
1630934399369,lifting
1630934399470,lifting
1630934399578,lifting
1630934399678,lifting
1630934399783,lifting
1630934399884,lifting
1630934399990,holding
1630934400094,holding
1630934400196,holding
1630934400301,holding
1630934400403,holding
1630934400507,holding
1630934400610,holding
1630934400717,holding
1630934432205,nothing
1630934432306,nothing
1630934432410,nothing
1630934432509,reaching
1630934432613,reaching
1630934432718,reaching
1630934432817,reaching
1630934432924,reaching
1630934433027,reaching
1630934433127,reaching
1630934433231,grasping
1630934433333,grasping
1630934433439,grasping
1630934433542,grasping
1630934433647,lifting
1630934433749,lifting
1630934433853,lifting
1630934433955,lifting
1630934434060,lifting
1630934434163,lifting
1630934434269,holding
1630934434375,holding
1630934434476,holding
1630934434584,holding
1630934434688,holding
1630934434794,holding
1630934434901,holding
1630934435006,holding
1630934435112,holding
1630934462614,reaching
1630934462717,reaching
1630934462821,reaching
1630934462925,reaching
1630934463030,grasping
1630934463130,grasping
1630934463235,grasping
1630934463341,lifting
1630934463443,lifting
1630934463546,lifting
1630934463649,lifting
1630934463751,lifting
1630934463855,lifting
1630934463958,holding
1630934464061,holding
1630934464162,holding
1630934464266,holding
1630934464370,holding
1630934464479,holding
1630934464585,holding
1630934506671,reaching
1630934506775,reaching
1630934506876,reaching
1630934506979,reaching
1630934507084,reaching
1630934507188,reaching
1630934507292,reaching
1630934507396,reaching
1630934507498,grasping
1630934507604,grasping
1630934507705,grasping
1630934507814,lifting
1630934507917,lifting
1630934508025,lifting
1630934508126,lifting
1630934508230,lifting
1630934508335,holding
1630934508435,holding
1630934508544,holding
1630934508644,holding
1630934508750,holding
1630934508853,holding
1630934508951,holding
1630934509056,holding
1630934509156,holding
